3864,71.00
3874,86.00
3884,80.00
3894,83.00
3904,304.00
3914,361.00
3924,597.00
3934,885.00
3944,1226.00
3954,1671.00
3964,1758.00
3974,2141.00
3984,2179.00
3994,2239.00
4004,2258.00
4014,2374.00
4024,2330.00
4034,2355.00
4044,2410.00
4054,2395.00
4064,2493.00
4074,2325.00
4084,2634.00
4094,2777.00
4104,2719.00
4114,2883.00
4124,3232.00
4134,3227.00
4144,3482.00
4154,3472.00
4164,3462.00
4174,3669.00
4184,3867.00
4194,3875.00
4204,3877.00
4214,3866.00
4224,3839.00
4234,3857.00
4244,3856.00
4254,3874.00
4264,3840.00
4274,3786.00
4284,3292.00
4294,3032.00
4304,2837.00
4314,2693.00
4324,2409.00
4334,2298.00
4344,2195.00
4354,2255.00
4364,2509.00
4374,2694.00
4384,3297.00
4394,3879.00
4404,3878.00
4414,3865.00
4424,3519.00
4434,3392.00
4444,3280.00
4454,3471.00
4464,3217.00
4474,3056.00
4484,2720.00
4494,2491.00
4504,2191.00
4514,2017.00
4524,1965.00
4534,1840.00
4544,1634.00
4554,1465.00
4564,1395.00
4574,1598.00
4584,1493.00
4594,1634.00
4604,1631.00
4614,1680.00
4624,2062.00
4634,2320.00
4644,2592.00
4654,3010.00
4664,3031.00
4674,2799.00
4684,2937.00
4694,3439.00
4704,3862.00
4714,3872.00
4724,3867.00
4734,3571.00
4744,3273.00
4754,3879.00
4764,3489.00
4774,3207.00
4784,2928.00
4794,3001.00
4804,3003.00
4814,2827.00
4824,2529.00
4834,2531.00
4844,2415.00
4854,2335.00
4864,2323.00
4874,2157.00
4884,2122.00
4894,2187.00
4904,1991.00
4914,1847.00
4924,1773.00
4934,1634.00
4944,1621.00
4954,1508.00
4964,1648.00
4974,2240.00
4984,2224.00
4994,2208.00
5004,2000.00
5014,2064.00
5024,1985.00
5034,1990.00
5044,1966.00
5054,1914.00
5064,1813.00
5074,2151.00
5084,2022.00
5094,1842.00
5104,1744.00
5114,1622.00
5124,1698.00
5134,1701.00
5144,1584.00
5154,1503.00
5164,1522.00
5174,1651.00
5184,1584.00
5194,1535.00
5204,1600.00
5214,1510.00
5224,1425.00
5234,1353.00
5244,1383.00
5254,1267.00
5264,1414.00
5274,1627.00
5284,1474.00
5294,1488.00
5304,1481.00
5314,1411.00
5324,1351.00
5334,1365.00
5344,1327.00
5354,1333.00
5364,1327.00
5374,1393.00
5384,1488.00
5394,1570.00
5404,1547.00
5414,1415.00
5424,1410.00
5434,1409.00
5444,1418.00
5454,1424.00
5464,1369.00
5474,1344.00
5484,1424.00
5494,1327.00
5504,1287.00
5514,1413.00
5524,1370.00
5534,1338.00
5544,1321.00
5554,1232.00
5564,1269.00
5574,1232.00
5584,1306.00
5594,1293.00
5604,1220.00
5614,1303.00
5624,1318.00
5634,1323.00
5644,1211.00
5654,1227.00
5664,1210.00
5674,1222.00
5684,1456.00
5694,1475.00
5704,1581.00
5714,1585.00
5724,1498.00
5734,1415.00
5744,1362.00
5754,1330.00
5764,1210.00
5774,1165.00
5784,1072.00
5794,1271.00
5804,1363.00
5814,1254.00
5824,1179.00
5834,1219.00
5844,1137.00
5854,1095.00
5864,1089.00
5874,1350.00
5884,1292.00
5894,1290.00
5904,1234.00
5914,1093.00
5924,1007.00
5934,975.00
5944,960.00
5954,1065.00
5964,1002.00
5974,1363.00
5984,1312.00
5994,1199.00
6004,1194.00
6014,1200.00
6024,1363.00
6034,1455.00
6044,1493.00
6054,1462.00
6064,1382.00
6074,1295.00
6084,1213.00
6094,1141.00
6104,1143.00
6114,1135.00
6124,1103.00
6134,1060.00
6144,1055.00
6154,1133.00
6164,1023.00
6174,1115.00
6184,1042.00
6194,1093.00
6204,1104.00
6214,1047.00
6224,1018.00
6234,1045.00
6244,935.00
6254,944.00
6264,880.00
6274,822.00
6284,800.00
6294,921.00
6304,912.00
6314,912.00
6324,846.00
6334,832.00
6344,831.00
6354,846.00
6364,773.00
6374,837.00
6384,827.00
6394,821.00
6404,854.00
6414,944.00
6424,911.00
6434,958.00
6444,879.00
6454,1060.00
6464,1088.00
6474,1094.00
6484,1021.00
6494,940.00
6504,995.00
6514,981.00
6524,1139.00
6534,1110.00
6544,1095.00
6554,1158.00
6564,1010.00
6574,898.00
6584,896.00
6594,883.00
6604,932.00
6614,927.00
6624,1005.00
6634,923.00
6644,1041.00
6654,979.00
6664,938.00
6674,891.00
6684,1030.00
6694,998.00
6704,999.00
6714,968.00
6724,961.00
6734,933.00
6744,910.00
6754,835.00
6764,843.00
6774,851.00
6784,907.00
6794,856.00
6804,783.00
6814,839.00
6824,889.00
6834,839.00
6844,784.00
6854,703.00
